[2025-07-31T17:47:37.998Z] ERROR: ERROR: POST /api/admin/login | User: Guest | AccountType: N/A | Message: handleErrorResponse is not a function
[2025-09-01T00:56:57.492Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee4c728438cdc7369def | AccountType: user | Message: next is not a function
[2025-09-01T00:56:57.517Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee4ca0b541b95103ab2a | AccountType: user | Message: next is not a function
[2025-09-01T00:56:57.526Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee4ca0b541b95103ab25 | AccountType: user | Message: next is not a function
[2025-09-01T00:56:57.542Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee4b7f3ae8687c253d86 | AccountType: user | Message: next is not a function
[2025-09-01T00:56:58.841Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee4c9841720bc89c94ef | AccountType: user | Message: next is not a function
[2025-09-01T00:56:59.012Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee4ca93d4772196766d4 | AccountType: user | Message: next is not a function
[2025-09-01T00:56:59.029Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee4ca93d4772196766d2 | AccountType: user | Message: next is not a function
[2025-09-01T00:56:59.000Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee4c9841720bc89c94f4 | AccountType: user | Message: next is not a function
[2025-09-01T00:56:59.129Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee4ca0b541b95103ab28 | AccountType: user | Message: next is not a function
[2025-09-01T00:56:59.167Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee5046ffd362b8167a73 | AccountType: user | Message: next is not a function
[2025-09-01T00:56:59.183Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee4c728438cdc7369df1 | AccountType: user | Message: next is not a function
[2025-09-01T00:56:59.198Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee4c9841720bc89c94f2 | AccountType: user | Message: next is not a function
[2025-09-01T00:56:59.220Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee51728438cdc7369e0f | AccountType: user | Message: next is not a function
[2025-09-01T00:56:59.268Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee5046ffd362b8167a71 | AccountType: user | Message: next is not a function
[2025-09-01T00:56:59.247Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee5170792ac6e98e8590 | AccountType: user | Message: next is not a function
[2025-09-01T00:56:59.290Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee51a0b541b95103ab4a | AccountType: user | Message: next is not a function
[2025-09-01T00:56:59.229Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee4b7f3ae8687c253d84 | AccountType: user | Message: next is not a function
[2025-09-01T00:56:59.321Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee4c70792ac6e98e857c | AccountType: user | Message: next is not a function
[2025-09-01T00:56:59.357Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee4ca93d4772196766d6 | AccountType: user | Message: next is not a function
[2025-09-01T00:56:59.363Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee4bd071118891a26388 | AccountType: user | Message: next is not a function
[2025-09-01T00:56:59.369Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee51728438cdc7369e0b | AccountType: user | Message: next is not a function
[2025-09-01T00:56:59.393Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee51a0b541b95103ab46 | AccountType: user | Message: next is not a function
[2025-09-01T00:56:59.437Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee4bd071118891a2638a | AccountType: user | Message: next is not a function
[2025-09-01T00:56:59.471Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee507f3ae8687c253d98 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:00.956Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee5646ffd362b8167a85 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:01.086Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee5646ffd362b8167a89 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:01.118Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee5770792ac6e98e85a6 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:01.119Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee57728438cdc7369e2d | AccountType: user | Message: next is not a function
[2025-09-01T00:57:01.118Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee519841720bc89c9513 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:01.124Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee51a93d4772196766f4 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:01.152Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee58a0b541b95103ab67 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:01.200Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee57a0b541b95103ab61 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:01.210Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee57728438cdc7369e29 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:01.224Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee51a93d4772196766f6 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:01.218Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee507f3ae8687c253d9b | AccountType: user | Message: next is not a function
[2025-09-01T00:57:01.246Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee51a0b541b95103ab43 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:01.253Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee519841720bc89c9511 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:01.246Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee519841720bc89c950d | AccountType: user | Message: next is not a function
[2025-09-01T00:57:01.294Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee51728438cdc7369e11 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:01.302Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee567f3ae8687c253dac | AccountType: user | Message: next is not a function
[2025-09-01T00:57:01.315Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee51a93d4772196766f0 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:01.332Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee5170792ac6e98e8593 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:01.381Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee50d071118891a2639f | AccountType: user | Message: next is not a function
[2025-09-01T00:57:01.423Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee50d071118891a2639c | AccountType: user | Message: next is not a function
[2025-09-01T00:57:02.739Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee57a93d477219676712 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:03.116Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee579841720bc89c9532 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:03.210Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee57a93d477219676714 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:03.340Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef5e1f38026346b86df0 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:03.423Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef5e1f38026346b86df3 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:03.408Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee57728438cdc7369e2f | AccountType: user | Message: next is not a function
[2025-09-01T00:57:03.442Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee579841720bc89c952e | AccountType: user | Message: next is not a function
[2025-09-01T00:57:03.444Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee567f3ae8687c253db0 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:03.441Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee58a0b541b95103ab65 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:03.451Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee579841720bc89c952b | AccountType: user | Message: next is not a function
[2025-09-01T00:57:03.487Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef5e3f446027cd960487 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:03.645Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee5770792ac6e98e85a4 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:03.607Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef5e0775cdb8ce6861b1 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:03.668Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef5e3f446027cd96048a | AccountType: user | Message: next is not a function
[2025-09-01T00:57:03.671Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee56d071118891a263b4 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:03.705Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee55d071118891a263ae | AccountType: user | Message: next is not a function
[2025-09-01T00:57:03.731Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ee57a93d47721967670e | AccountType: user | Message: next is not a function
[2025-09-01T00:57:03.727Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef5e7eb288fd4c4cccd0 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:03.739Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef5e0775cdb8ce6861b4 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:03.842Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef5e7eb288fd4c4cccd3 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:05.485Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef60727367050ea8246e | AccountType: user | Message: next is not a function
[2025-09-01T00:57:05.621Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef601f38026346b86e0a | AccountType: user | Message: next is not a function
[2025-09-01T00:57:05.689Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef611f38026346b86e0d | AccountType: user | Message: next is not a function
[2025-09-01T00:57:05.984Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef613f446027cd9604a1 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:05.992Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef617eb288fd4c4cccea | AccountType: user | Message: next is not a function
[2025-09-01T00:57:06.018Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef617eb288fd4c4cccec | AccountType: user | Message: next is not a function
[2025-09-01T00:57:06.023Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef613f446027cd9604a4 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:06.051Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef610775cdb8ce6861cb | AccountType: user | Message: next is not a function
[2025-09-01T00:57:06.111Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef610775cdb8ce6861ce | AccountType: user | Message: next is not a function
[2025-09-01T00:57:06.230Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef60283bbcb2c1e8acdd | AccountType: user | Message: next is not a function
[2025-09-01T00:57:06.251Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef61283bbcb2c1e8ace0 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:06.261Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef61283bbcb2c1e8ace2 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:06.399Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef61727367050ea82479 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:06.404Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef61727367050ea8247b | AccountType: user | Message: next is not a function
[2025-09-01T00:57:06.422Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef61987d335fa72c74f4 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:06.452Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef61987d335fa72c74f7 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:06.470Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef61987d335fa72c74f9 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:06.475Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef615af935885bc355fa | AccountType: user | Message: next is not a function
[2025-09-01T00:57:06.498Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef615af935885bc355fd | AccountType: user | Message: next is not a function
[2025-09-01T00:57:06.508Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef615af935885bc355ff | AccountType: user | Message: next is not a function
[2025-09-01T00:57:07.908Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef631f38026346b86e24 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:07.941Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef631f38026346b86e26 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:08.005Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef633f446027cd9604bb | AccountType: user | Message: next is not a function
[2025-09-01T00:57:08.022Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef630775cdb8ce6861e5 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:08.029Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef637eb288fd4c4ccd04 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:08.109Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef637eb288fd4c4ccd07 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:08.118Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef633f446027cd9604be | AccountType: user | Message: next is not a function
[2025-09-01T00:57:08.119Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef630775cdb8ce6861e8 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:08.796Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef63727367050ea82497 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:08.829Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef64727367050ea8249c | AccountType: user | Message: next is not a function
[2025-09-01T00:57:08.850Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef64727367050ea8249e | AccountType: user | Message: next is not a function
[2025-09-01T00:57:08.868Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef63283bbcb2c1e8ad04 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:08.906Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef64283bbcb2c1e8ad07 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:08.920Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef64283bbcb2c1e8ad09 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:08.964Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef63987d335fa72c751b | AccountType: user | Message: next is not a function
[2025-09-01T00:57:08.993Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef64987d335fa72c751e | AccountType: user | Message: next is not a function
[2025-09-01T00:57:09.007Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef64987d335fa72c7520 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:09.023Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef635af935885bc35621 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:09.052Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef645af935885bc35624 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:09.064Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef645af935885bc35626 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:10.139Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef651f38026346b86e3e | AccountType: user | Message: next is not a function
[2025-09-01T00:57:10.197Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef651f38026346b86e41 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:10.340Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef657eb288fd4c4ccd1e | AccountType: user | Message: next is not a function
[2025-09-01T00:57:10.352Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef653f446027cd9604d5 | AccountType: user | Message: next is not a function
[2025-09-01T00:57:10.359Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef650775cdb8ce6861ff | AccountType: user | Message: next is not a function
